timestamp,temperature,humidity,rainfall,evapotranspiration,soil_moisture,next_day_soil_moisture,region
2000-03-25,36.3178646478551,44.98593583759474,2.0067496967757092,2.6049647581901323,20.0,20.0,A_semi_arid
2000-03-26,37.24531523859114,39.35165547494253,0.9301759749153826,2.55575682730583,20.0,20.0,A_semi_arid
2000-03-27,35.47952356925232,41.712488107706726,2.8583402464199175,2.4591953076973683,20.0,20.0,A_semi_arid
2000-03-28,37.29642036039198,45.76713519918905,0.07481772343404525,2.1288218647726747,20.0,20.0,A_semi_arid
2000-03-29,39.043593722913904,43.205918659405334,0.13601933681358733,2.5998713007215994,20.0,20.0,A_semi_arid
2000-03-30,37.790642685944086,45.39775078886004,4.609573387092422,2.558028090717531,20.0,20.0,A_semi_arid
2000-03-31,41.084592008493146,44.197292669880426,0.6863786212571347,2.519503065531127,20.0,20.0,A_semi_arid
2000-04-01,38.377145998440604,44.16478670312678,0.15697178042742085,2.8675962255448155,20.0,20.0,A_semi_arid
2000-04-02,39.20213208757346,40.63222403047755,1.7176789189154118,2.957165277320884,20.0,20.0,A_semi_arid
2000-04-03,37.624476414475126,42.191806651226266,0.22589637758378056,2.85066253225634,20.0,20.0,A_semi_arid
2000-04-04,41.28020199108116,42.53896153613545,0.2213401567968372,3.067353480847069,20.0,20.0,A_semi_arid
2000-04-05,34.92747328140671,48.888199139549954,0.5379442289305384,2.2042548594785782,20.0,20.0,A_semi_arid
2000-04-06,37.214292863282786,44.412251827176455,0.5091687285000369,2.4006381271628348,20.0,20.0,A_semi_arid
2000-04-07,35.026620799605105,42.75963381666635,0.0011993748314225356,2.3479254284930393,20.0,20.0,A_semi_arid
2000-04-08,40.01173856166854,42.46343229957729,1.4728270308823521,2.8242505550284425,20.0,20.0,A_semi_arid
2000-04-09,40.0547182360052,43.07209262930241,0.2915038829112471,3.1097852381190263,20.0,20.0,A_semi_arid
2000-04-10,36.62000173932555,42.19590820718419,0.7238772343847025,2.2771416909216575,20.0,20.0,A_semi_arid
2000-04-11,42.032868495469366,43.42717071311468,0.8211919408018239,2.9868347365455064,20.0,20.0,A_semi_arid
2000-04-12,37.12025592674173,45.33146231427268,1.1855172629717494,2.437454639082368,20.0,20.0,A_semi_arid
2000-04-13,34.37846673329299,49.28524699475236,5.987676754858357,2.0772342706077938,20.0,20.529176028919725,A_semi_arid
2000-04-14,37.10507314296851,46.39994629065765,0.25433302833363436,2.2808541283234764,20.529176028919725,20.0,A_semi_arid
2000-04-15,38.67699684788518,43.05627135298602,3.7078094250639277,2.7705854170563544,20.0,20.0,A_semi_arid
2000-04-16,37.15752222687484,41.033745200793895,0.3576330324611126,2.6650835806524777,20.0,20.0,A_semi_arid
2000-04-17,43.371565888181216,38.32013339450883,0.34231473568235976,3.048262698139699,20.0,20.0,A_semi_arid
2000-04-18,39.80820916284822,44.53943887570786,0.17189420560706398,2.402552442317689,20.0,20.0,A_semi_arid
2000-04-19,41.95764656985064,44.69638483541806,3.5644937100909124,3.069902662862283,20.0,20.0,A_semi_arid
2000-04-20,41.05160624782473,45.54308606075079,0.38008634816677256,2.6239407904817558,20.0,20.0,A_semi_arid
2000-04-21,33.32762745120147,44.155882655827945,0.6809405218138074,2.157964509977953,20.0,20.0,A_semi_arid
2000-04-22,36.55065425370057,42.7773962571075,1.863637528978039,2.404856728779138,20.0,20.0,A_semi_arid
2000-04-23,30.624577231121723,43.71888413069937,1.0893627105113168,1.8804581714515567,20.0,20.0,A_semi_arid
2000-04-24,35.77833393777735,44.95064715824836,2.156746894515137,2.115370573333111,20.0,20.0,A_semi_arid
2000-04-25,40.12842964793443,36.85679311350747,0.13411070452694904,2.8050399853414527,20.0,20.0,A_semi_arid
2000-04-26,35.17680930090516,38.64083264372221,0.4257238679558039,2.581040410393012,20.0,20.0,A_semi_arid
2000-04-27,35.635125323682026,36.69913187194593,0.022090862699675286,2.049269787106513,20.0,20.0,A_semi_arid
2000-04-28,37.982049744695175,41.31708032620232,0.8684573901503516,2.834356381764892,20.0,20.0,A_semi_arid
2000-04-29,39.07274983401179,41.893896481334316,2.752254981346104,2.8542683068232013,20.0,20.0,A_semi_arid
2000-04-30,36.14931417145815,45.7780872437207,0.2558636925374606,2.489485854246044,20.0,20.0,A_semi_arid
2000-05-01,36.334120111074206,42.858056523705145,0.4335934300475429,2.2875959298218733,20.0,20.0,A_semi_arid
2000-05-02,38.9275912806559,43.554536860888,1.247617102045851,2.540868547609971,20.0,20.0,A_semi_arid
2000-05-03,37.46972407015905,42.21975729859142,1.2129446204852061,2.4066284515038543,20.0,20.0,A_semi_arid
2000-05-04,36.04877553103975,41.574246413977995,1.3115739936551865,2.4071410831348996,20.0,20.0,A_semi_arid
2000-05-05,37.47366256598632,39.774380392080786,1.8452873698105159,2.864789301108363,20.0,20.0,A_semi_arid
2000-05-06,36.80113736016717,43.28103526294155,0.23891648904743595,2.6491326629197856,20.0,20.0,A_semi_arid
2000-05-07,37.16888672031477,42.492856283646944,0.8076327744526257,2.6780903733875223,20.0,20.0,A_semi_arid
2000-05-08,41.45491752507421,39.0711513400722,0.5265923126694478,2.814189732629165,20.0,20.0,A_semi_arid
2000-05-09,35.60644310107246,41.486400790904355,1.2047746039501785,2.74074004396772,20.0,20.0,A_semi_arid
2000-05-10,34.93579169576357,40.343931290186305,0.4644700834131508,2.091816019083387,20.0,20.0,A_semi_arid
2000-05-11,39.73314931621073,39.93056622724349,0.20305927055629416,3.0014196002003066,20.0,20.0,A_semi_arid
2000-05-12,34.346857292127865,46.24348626891883,0.3301567703262131,2.2275004811992187,20.0,20.0,A_semi_arid
2000-05-13,40.32105830944919,42.8778835206163,5.119095615171553,2.584162562870498,20.0,20.0,A_semi_arid
2000-05-14,35.44428157125887,44.23056281319223,4.945487994382296,2.1112306281525983,20.0,20.0,A_semi_arid
2000-05-15,36.021059227802574,40.426499234555905,2.167779225501615,2.2804731802754437,20.0,20.0,A_semi_arid
2000-05-16,37.57548601225988,41.053100980280455,0.4430868576453104,2.3900368585763325,20.0,20.0,A_semi_arid
2000-05-17,38.677443119390176,45.32108522781363,1.609340487827953,2.6482260949568976,20.0,20.0,A_semi_arid
2000-05-18,38.038746444265556,40.68868445377734,0.1896826264803299,2.8550499739367208,20.0,20.0,A_semi_arid
2000-05-19,34.937098887676726,41.4574725592736,0.13276880120247006,2.139361121839715,20.0,20.0,A_semi_arid
2000-05-20,34.428438824963656,44.784926962468276,0.8935825574665296,2.2448554199435224,20.0,20.0,A_semi_arid
2000-05-21,36.109932472810144,45.72295176361057,0.9999495915537021,2.2174097041862084,20.0,20.0,A_semi_arid
2000-05-22,35.47323538647091,45.99460347025378,0.7224465772828086,2.7948737185243866,20.0,20.0,A_semi_arid
2000-05-23,33.42441974869076,43.872589077319326,2.092727301206175,2.3661804809750357,20.0,20.0,A_semi_arid
2000-05-24,35.94909698680788,41.2675535497181,5.701710988980026,2.6082013486772158,20.0,20.0,A_semi_arid
2000-05-25,37.29829155620307,43.4461320928303,3.1048531612484505,2.665962209115099,20.0,20.0,A_semi_arid
2000-05-26,35.118548780774454,44.26088799345256,0.16583738206164444,2.4350559717097813,20.0,20.0,A_semi_arid
2000-05-27,38.50017743586203,41.760888964224236,0.12829581320079658,2.503747516516368,20.0,20.0,A_semi_arid
2000-05-28,35.50246942246745,42.32326495125009,0.0581967258715693,2.517081563237057,20.0,20.0,A_semi_arid
2000-05-29,33.972391006309536,45.11816870349754,2.1967413563527884,1.7980938836554585,20.0,20.0,A_semi_arid
2000-05-30,34.496377610124014,48.02024688089717,1.8366953044034562,1.8568300334819579,20.0,20.0,A_semi_arid
2000-05-31,32.72822446020617,39.27194014245488,0.03794160481959181,2.217591102543515,20.0,20.0,A_semi_arid
2000-06-01,31.431689587248723,43.82137322272781,0.7831332011751165,1.9908949360059696,20.0,20.0,A_semi_arid
2000-06-02,35.08150293520205,39.04058771316966,3.1138827134400144,2.374002405256841,20.0,20.0,A_semi_arid
2000-06-03,31.636150267488595,43.859132892932884,0.23358383668635263,2.1325505608284767,20.0,20.0,A_semi_arid
2000-06-04,32.75152361724316,42.68410426507956,1.701970925676966,1.970363684654883,20.0,20.0,A_semi_arid
2000-06-05,33.30115014054159,48.44147281044271,0.3062247600951189,2.237215834029037,20.0,20.0,A_semi_arid
2000-06-06,34.362763155212456,44.48731713769377,0.6465986615632345,2.2710294252980177,20.0,20.0,A_semi_arid
2000-06-07,34.42775263705229,40.46220449476869,0.7550325217327338,2.3816808956359345,20.0,20.0,A_semi_arid
2000-06-08,33.284281070321136,47.25120283201391,0.5770591747366125,1.8606471347823377,20.0,20.0,A_semi_arid
2000-06-09,28.193394586511516,40.509169735220866,0.8108408546426517,1.4371317504170822,20.0,20.0,A_semi_arid
2000-06-10,32.37722809998794,45.26876864205025,0.0710691104395162,2.1247446661372855,20.0,20.0,A_semi_arid
2000-06-11,30.826049976598096,48.382033727243474,0.016076068148385084,1.6392624935092024,20.0,20.0,A_semi_arid
2000-06-12,32.35689897763117,44.54716136150868,0.9596416150375651,1.555294970121219,20.0,20.0,A_semi_arid
2000-06-13,34.98317173416333,44.83169051721751,2.51205271516528,2.320599061335943,20.0,20.0,A_semi_arid
2000-06-14,34.38576328237498,44.504649882158496,1.7004738222178257,2.10591739659881,20.0,20.0,A_semi_arid
2000-06-15,32.792671071732045,43.161501705193196,0.14305284443820213,2.06212086477141,20.0,20.0,A_semi_arid
2000-06-16,33.373723435355586,44.10571738364336,4.023228570396848,2.0723198928774487,20.0,20.0,A_semi_arid
2000-06-17,28.255156942010707,40.665158239039776,0.3532589988205271,1.2871488211533764,20.0,20.0,A_semi_arid
2000-06-18,32.32961402607559,45.03532938309598,0.06569965300375843,1.9793963121476534,20.0,20.0,A_semi_arid
2000-06-19,33.269444270890766,41.69843889106616,0.14793827648901084,2.3450325215321857,20.0,20.0,A_semi_arid
2000-06-20,29.808064903131648,46.23963727728746,0.48117806415898673,1.5835041633674372,20.0,20.0,A_semi_arid
2000-06-21,32.450601690577294,42.788935519711195,7.785437894453271,2.2525025587816923,20.0,20.932796702081063,A_semi_arid
2000-06-22,30.35039047523555,43.75231297561783,0.691632701511645,1.8129894900710306,20.932796702081063,20.0,A_semi_arid
2000-06-23,33.667660453750806,42.815100054495176,0.13377340014688727,2.217215509673868,20.0,20.0,A_semi_arid
2000-06-24,33.80103238477539,41.294675594828874,0.5168673133766148,2.301054976053829,20.0,20.0,A_semi_arid
2000-06-25,29.556314322830954,45.499710417710396,0.5764507317780287,1.5974614953374593,20.0,20.0,A_semi_arid
2000-06-26,34.413600471399754,42.55387182867775,0.057356296402541446,2.6954697693788847,20.0,20.0,A_semi_arid
2000-06-27,30.14389109195404,41.442697880307406,0.47060666364343734,1.9593778289475008,20.0,20.0,A_semi_arid
2000-06-28,35.63656761434418,41.80128707433485,1.724862411190628,2.2956007480959832,20.0,20.0,A_semi_arid
2000-06-29,29.115292326875874,43.799497961392426,1.3047303233155385,1.8161159067629296,20.0,20.0,A_semi_arid
2000-06-30,30.365938306918444,44.994847497312776,1.3113882164097777,1.844188348714767,20.0,20.0,A_semi_arid
2000-07-01,30.601829520736228,44.45195242130114,0.05620636409643248,1.8349454005977495,20.0,20.0,A_semi_arid
2000-07-02,28.05415390522559,43.282926390992905,0.14806605685566873,1.6088395624761362,20.0,20.0,A_semi_arid
2000-07-03,25.480003657505282,45.65785067829312,1.774542928731859,1.4021415968466175,20.0,20.0,A_semi_arid
2000-07-04,27.65681226918239,50.121964300347656,2.6917365449917807,1.107774260051527,20.0,20.0,A_semi_arid
2000-07-05,32.21730795467162,42.92523459787768,0.46762288634255655,1.8791192765132068,20.0,20.0,A_semi_arid
2000-07-06,28.559241647315332,37.273760449187876,0.8688079617245635,1.5611519531656664,20.0,20.0,A_semi_arid
2000-07-07,28.426939484048212,41.49134287706585,0.5023022721692673,1.424519305500727,20.0,20.0,A_semi_arid
2000-07-08,32.89873270163282,41.8130209920248,0.37245030433077714,1.6324515698262219,20.0,20.0,A_semi_arid
2000-07-09,30.20385906086085,46.94597690047338,0.6479497125421326,1.6569768067902553,20.0,20.0,A_semi_arid
2000-07-10,30.58937732117446,46.97048874603838,0.5350164432752753,1.6540013669344624,20.0,20.0,A_semi_arid
2000-07-11,30.821165544958923,42.633430835372366,0.6800725802977455,1.6721662171038654,20.0,20.0,A_semi_arid
2000-07-12,26.293322391278938,45.31528805836042,6.602668751618423,1.2886782370699563,20.0,21.295019107847494,A_semi_arid
2000-07-13,28.738432359627513,44.00450507014598,0.0035138107654708243,1.9560008775980542,21.295019107847494,20.0,A_semi_arid
2000-07-14,28.667374905122696,41.1497104837168,1.4732952503421637,1.8801356052790335,20.0,20.0,A_semi_arid
2000-07-15,27.760388105503868,44.67399181523313,0.17394883252950044,1.0823226130202428,20.0,20.0,A_semi_arid
2000-07-16,25.29124303205358,45.86839598929433,2.449924467869288,1.1896119043057145,20.0,20.0,A_semi_arid
2000-07-17,29.05012544619112,41.53180598814423,1.5697166179547672,1.9741315990429529,20.0,20.0,A_semi_arid
2000-07-18,23.61199752397026,45.875389921729806,0.21191201073509555,1.0859765707534546,20.0,20.0,A_semi_arid
2000-07-19,25.283630532858048,47.775898924360014,0.2737619715931714,1.2398832972240275,20.0,20.0,A_semi_arid
2000-07-20,25.471798310698823,40.62537573229294,1.5564529278755035,1.4508413440853056,20.0,20.0,A_semi_arid
2000-07-21,26.33440292297054,45.21633877270668,1.348727079377253,1.169429852322688,20.0,20.0,A_semi_arid
2000-07-22,29.337832989313565,46.10693521303052,1.1011887822840831,1.7684753042971801,20.0,20.0,A_semi_arid
2000-07-23,31.24799123354818,46.33035535223468,0.37835766252621034,2.0265630525333864,20.0,20.0,A_semi_arid
2000-07-24,31.28407458977693,40.965617445223955,0.8024239493741481,1.8827608917512526,20.0,20.0,A_semi_arid
2000-07-25,28.866926232914395,43.26062922998358,0.07465155148144025,1.7235443043138066,20.0,20.0,A_semi_arid
2000-07-26,27.824386998850784,44.537158929511136,1.7783411627164174,1.4196914477898415,20.0,20.0,A_semi_arid
2000-07-27,20.75862511318166,48.501447713156466,0.34892365806478287,0.8040295875304957,20.0,20.0,A_semi_arid
2000-07-28,29.301148840199854,49.06426970902044,0.1933633980048182,1.8522213017478646,20.0,20.0,A_semi_arid
2000-07-29,32.92511286912015,43.98919620790722,1.8919680415668205,2.2984737553739083,20.0,20.0,A_semi_arid
2000-07-30,27.362915020255677,47.74509085296403,2.662792059991611,1.0682629421323229,20.0,20.0,A_semi_arid
2000-07-31,26.69491663003807,44.22790954130592,0.5284943260875774,1.2864773187007779,20.0,20.0,A_semi_arid
2000-08-01,27.73680505956516,43.578182180899546,0.7771441568999781,1.4536036697211465,20.0,20.0,A_semi_arid
2000-08-02,27.69307233555503,47.17816741334612,0.5407842237523869,1.6046580129024477,20.0,20.0,A_semi_arid
2000-08-03,26.09145045182249,48.881593496482175,0.23290007301312127,1.2302748475457574,20.0,20.0,A_semi_arid
2000-08-04,24.703536826557432,49.77308485867249,1.06596347845266,1.0834655467249943,20.0,20.0,A_semi_arid
2000-08-05,26.427683924891863,42.927060746489005,0.6667642179603476,1.2225148040175182,20.0,20.0,A_semi_arid
2000-08-06,21.98034883290214,43.101208154330585,1.0495752665629972,1.2740490209011834,20.0,20.0,A_semi_arid
2000-08-07,20.591651623422013,50.071649660738345,0.2952140462782844,0.7481240639613393,20.0,20.0,A_semi_arid
2000-08-08,28.589354096004385,38.97851410938351,1.733238228215236,1.4223758890070712,20.0,20.0,A_semi_arid
2000-08-09,23.93256987445388,44.69042453353401,0.8575127696967522,1.4009044533749442,20.0,20.0,A_semi_arid
2000-08-10,26.759786174335723,43.10234370342424,1.0178296817182102,1.2697238583268422,20.0,20.0,A_semi_arid
2000-08-11,28.750047267731574,47.77618423169155,1.3541557164300122,1.613944505707761,20.0,20.0,A_semi_arid
2000-08-12,27.809450016346837,44.789007479668676,0.34970990872748314,1.397054691979082,20.0,20.0,A_semi_arid
2000-08-13,23.272007314647215,46.69531321111694,0.15539892030755756,0.9527429382432208,20.0,20.0,A_semi_arid
2000-08-14,25.365697797960312,45.38095822135859,1.4454067747857777,1.578808729336505,20.0,20.0,A_semi_arid
2000-08-15,21.538532739922356,45.05606367400744,0.192055020620116,0.863551451900264,20.0,20.0,A_semi_arid
2000-08-16,24.093898365599266,46.64899995977978,0.805590768343431,1.0793242939291552,20.0,20.0,A_semi_arid
2000-08-17,26.873627068113134,42.28281428902004,2.221632773050885,1.497817222960257,20.0,20.0,A_semi_arid
2000-08-18,24.243605168214764,42.54837358008856,0.33541544335809176,1.2933126583678176,20.0,20.0,A_semi_arid
2000-08-19,16.94180066889443,45.535103116840084,0.3866894003370415,0.6518510089379561,20.0,20.0,A_semi_arid
2000-08-20,18.350506862135585,45.844907839446755,0.2051380645784188,0.7449581062299968,20.0,20.0,A_semi_arid
2000-08-21,21.88492717125162,43.80075444794518,0.003989315852465411,1.0528666990225082,20.0,20.0,A_semi_arid
2000-08-22,27.134031817310895,44.852662881043805,3.207454273871792,1.6902405158832179,20.0,20.634769556749966,A_semi_arid
2000-08-23,24.21251431227867,50.69114957041199,0.16777275918421364,1.0336905726128665,20.634769556749966,20.0,A_semi_arid
2000-08-24,23.98371989976962,44.52843269821366,1.9956496957240892,1.3293211978237665,20.0,20.0,A_semi_arid
2000-08-25,20.258242470506847,48.209576633605415,0.43732051342848816,0.8521900438227774,20.0,20.0,A_semi_arid
2000-08-26,23.83377471710329,44.47801327791857,0.501306480758559,1.222862131957736,20.0,20.0,A_semi_arid
2000-08-27,17.701235630751526,49.386614889305285,0.9696418117894674,0.4465095894767572,20.0,20.0,A_semi_arid
2000-08-28,24.16717662286803,42.29115848725126,4.274782934544176,1.389560821754816,20.0,20.43029650140118,A_semi_arid
2000-08-29,26.186108470222138,47.01731399092174,3.9865644672872924,1.2903783120724988,20.43029650140118,21.472535417796944,A_semi_arid
2000-08-30,21.1214543245022,46.664416944799804,0.08525695243819101,1.1689765477325134,21.472535417796944,20.15396924937096,A_semi_arid
